,ages_ranges,genders,behavior,scholarities,audience,topic,country_code
14783,45+,2,Locals,Graduated,372662,Fighter Aircraft,Arizona
14784,18-24,1,Locals,No Degree,514566,Fighter Aircraft,Arizona
14785,25-44,1,Locals,No Degree,513934,Fighter Aircraft,Arizona
14786,45+,1,Locals,No Degree,15187,Fighter Aircraft,Arizona
14787,18-24,2,Locals,No Degree,116164,Fighter Aircraft,Arizona
14788,25-44,2,Locals,No Degree,621886,Fighter Aircraft,Arizona
14789,45+,2,Locals,No Degree,945058,Fighter Aircraft,Arizona
14790,18-24,1,Locals,High School,419016,Fighter Aircraft,Arizona
14791,25-44,1,Locals,High School,400212,Fighter Aircraft,Arizona
14792,45+,1,Locals,High School,32050,Fighter Aircraft,Arizona
14793,18-24,2,Locals,High School,957629,Fighter Aircraft,Arizona
14794,25-44,2,Locals,High School,443904,Fighter Aircraft,Arizona
14795,45+,2,Locals,High School,786041,Fighter Aircraft,Arizona
14796,18-24,1,Expats,Graduated,617754,Fighter Aircraft,Arkansas
14797,25-44,1,Expats,Graduated,882881,Fighter Aircraft,Arkansas
14798,45+,1,Expats,Graduated,309156,Fighter Aircraft,Arkansas
14799,18-24,2,Expats,Graduated,185798,Fighter Aircraft,Arkansas
14800,25-44,2,Expats,Graduated,864687,Fighter Aircraft,Arkansas
14801,45+,2,Expats,Graduated,335363,Fighter Aircraft,Arkansas
14802,18-24,1,Expats,No Degree,439874,Fighter Aircraft,Arkansas
14803,25-44,1,Expats,No Degree,629247,Fighter Aircraft,Arkansas
14804,45+,1,Expats,No Degree,539997,Fighter Aircraft,Arkansas
14805,18-24,2,Expats,No Degree,234686,Fighter Aircraft,Arkansas
14806,25-44,2,Expats,No Degree,465356,Fighter Aircraft,Arkansas
14807,45+,2,Expats,No Degree,159140,Fighter Aircraft,Arkansas
14808,18-24,1,Expats,High School,273164,Fighter Aircraft,Arkansas
14809,25-44,1,Expats,High School,69496,Fighter Aircraft,Arkansas
14810,45+,1,Expats,High School,351783,Fighter Aircraft,Arkansas
14811,18-24,2,Expats,High School,525704,Fighter Aircraft,Arkansas
14812,25-44,2,Expats,High School,55672,Fighter Aircraft,Arkansas
14813,45+,2,Expats,High School,664651,Fighter Aircraft,Arkansas
14814,18-24,1,Locals,Graduated,213163,Fighter Aircraft,Arkansas
14815,25-44,1,Locals,Graduated,951652,Fighter Aircraft,Arkansas
14816,45+,1,Locals,Graduated,556206,Fighter Aircraft,Arkansas
14817,18-24,2,Locals,Graduated,399826,Fighter Aircraft,Arkansas
14818,25-44,2,Locals,Graduated,805962,Fighter Aircraft,Arkansas
14819,45+,2,Locals,Graduated,583738,Fighter Aircraft,Arkansas
14820,18-24,1,Locals,No Degree,186568,Fighter Aircraft,Arkansas
14821,25-44,1,Locals,No Degree,466976,Fighter Aircraft,Arkansas
14822,45+,1,Locals,No Degree,899641,Fighter Aircraft,Arkansas
14823,18-24,2,Locals,No Degree,763778,Fighter Aircraft,Arkansas
14824,25-44,2,Locals,No Degree,848858,Fighter Aircraft,Arkansas
14825,45+,2,Locals,No Degree,169657,Fighter Aircraft,Arkansas
14826,18-24,1,Locals,High School,407060,Fighter Aircraft,Arkansas
14827,25-44,1,Locals,High School,442494,Fighter Aircraft,Arkansas
14828,45+,1,Locals,High School,722942,Fighter Aircraft,Arkansas
14829,18-24,2,Locals,High School,537225,Fighter Aircraft,Arkansas
14830,25-44,2,Locals,High School,735203,Fighter Aircraft,Arkansas
14831,45+,2,Locals,High School,240460,Fighter Aircraft,Arkansas
14832,18-24,1,Expats,Graduated,437085,Fighter Aircraft,California
14833,25-44,1,Expats,Graduated,349800,Fighter Aircraft,California
14834,45+,1,Expats,Graduated,752008,Fighter Aircraft,California
14835,18-24,2,Expats,Graduated,522967,Fighter Aircraft,California
14836,25-44,2,Expats,Graduated,448414,Fighter Aircraft,California
14837,45+,2,Expats,Graduated,355901,Fighter Aircraft,California
14838,18-24,1,Expats,No Degree,380508,Fighter Aircraft,California
14839,25-44,1,Expats,No Degree,741827,Fighter Aircraft,California
14840,45+,1,Expats,No Degree,556318,Fighter Aircraft,California
14841,18-24,2,Expats,No Degree,915805,Fighter Aircraft,California
14842,25-44,2,Expats,No Degree,942627,Fighter Aircraft,California
14843,45+,2,Expats,No Degree,2621,Fighter Aircraft,California
14844,18-24,1,Expats,High School,169436,Fighter Aircraft,California
14845,25-44,1,Expats,High School,560689,Fighter Aircraft,California
14846,45+,1,Expats,High School,945484,Fighter Aircraft,California
14847,18-24,2,Expats,High School,269879,Fighter Aircraft,California
14848,25-44,2,Expats,High School,895806,Fighter Aircraft,California
14849,45+,2,Expats,High School,480126,Fighter Aircraft,California
14850,18-24,1,Locals,Graduated,930400,Fighter Aircraft,California
14851,25-44,1,Locals,Graduated,500706,Fighter Aircraft,California
14852,45+,1,Locals,Graduated,645086,Fighter Aircraft,California
14853,18-24,2,Locals,Graduated,245195,Fighter Aircraft,California
14854,25-44,2,Locals,Graduated,571046,Fighter Aircraft,California
14855,45+,2,Locals,Graduated,399988,Fighter Aircraft,California
14856,18-24,1,Locals,No Degree,778282,Fighter Aircraft,California
14857,25-44,1,Locals,No Degree,950357,Fighter Aircraft,California
14858,45+,1,Locals,No Degree,281306,Fighter Aircraft,California
14859,18-24,2,Locals,No Degree,338025,Fighter Aircraft,California
14860,25-44,2,Locals,No Degree,771041,Fighter Aircraft,California
14861,45+,2,Locals,No Degree,715092,Fighter Aircraft,California
14862,18-24,1,Locals,High School,532604,Fighter Aircraft,California
14863,25-44,1,Locals,High School,405565,Fighter Aircraft,California
14864,45+,1,Locals,High School,589456,Fighter Aircraft,California
14865,18-24,2,Locals,High School,235404,Fighter Aircraft,California
14866,25-44,2,Locals,High School,7556,Fighter Aircraft,California
14867,45+,2,Locals,High School,763756,Fighter Aircraft,California
14868,18-24,1,Expats,Graduated,631630,Fighter Aircraft,Colorado
14869,25-44,1,Expats,Graduated,323579,Fighter Aircraft,Colorado
14870,45+,1,Expats,Graduated,369364,Fighter Aircraft,Colorado
14871,18-24,2,Expats,Graduated,383818,Fighter Aircraft,Colorado
14872,25-44,2,Expats,Graduated,503728,Fighter Aircraft,Colorado
14873,45+,2,Expats,Graduated,989379,Fighter Aircraft,Colorado
14874,18-24,1,Expats,No Degree,184374,Fighter Aircraft,Colorado
14875,25-44,1,Expats,No Degree,173048,Fighter Aircraft,Colorado
14876,45+,1,Expats,No Degree,488321,Fighter Aircraft,Colorado
14877,18-24,2,Expats,No Degree,810499,Fighter Aircraft,Colorado
14878,25-44,2,Expats,No Degree,95862,Fighter Aircraft,Colorado
14879,45+,2,Expats,No Degree,642102,Fighter Aircraft,Colorado
14880,18-24,1,Expats,High School,141254,Fighter Aircraft,Colorado
14881,25-44,1,Expats,High School,257488,Fighter Aircraft,Colorado
14882,45+,1,Expats,High School,739154,Fighter Aircraft,Colorado
14883,18-24,2,Expats,High School,429933,Fighter Aircraft,Colorado
14884,25-44,2,Expats,High School,608005,Fighter Aircraft,Colorado
14885,45+,2,Expats,High School,388442,Fighter Aircraft,Colorado
14886,18-24,1,Locals,Graduated,949317,Fighter Aircraft,Colorado
14887,25-44,1,Locals,Graduated,568826,Fighter Aircraft,Colorado
14888,45+,1,Locals,Graduated,428573,Fighter Aircraft,Colorado
14889,18-24,2,Locals,Graduated,415955,Fighter Aircraft,Colorado
14890,25-44,2,Locals,Graduated,242842,Fighter Aircraft,Colorado
14891,45+,2,Locals,Graduated,782982,Fighter Aircraft,Colorado
14892,18-24,1,Locals,No Degree,415233,Fighter Aircraft,Colorado
14893,25-44,1,Locals,No Degree,798398,Fighter Aircraft,Colorado
14894,45+,1,Locals,No Degree,159532,Fighter Aircraft,Colorado
14895,18-24,2,Locals,No Degree,805483,Fighter Aircraft,Colorado
14896,25-44,2,Locals,No Degree,269697,Fighter Aircraft,Colorado
14897,45+,2,Locals,No Degree,529493,Fighter Aircraft,Colorado
14898,18-24,1,Locals,High School,353111,Fighter Aircraft,Colorado
14899,25-44,1,Locals,High School,571901,Fighter Aircraft,Colorado
14900,45+,1,Locals,High School,415679,Fighter Aircraft,Colorado
14901,18-24,2,Locals,High School,64881,Fighter Aircraft,Colorado
14902,25-44,2,Locals,High School,224277,Fighter Aircraft,Colorado
14903,45+,2,Locals,High School,913481,Fighter Aircraft,Colorado
14904,18-24,1,Expats,Graduated,872651,Fighter Aircraft,Connecticut
14905,25-44,1,Expats,Graduated,727428,Fighter Aircraft,Connecticut
14906,45+,1,Expats,Graduated,610354,Fighter Aircraft,Connecticut
14907,18-24,2,Expats,Graduated,227128,Fighter Aircraft,Connecticut
14908,25-44,2,Expats,Graduated,412653,Fighter Aircraft,Connecticut
14909,45+,2,Expats,Graduated,261238,Fighter Aircraft,Connecticut
14910,18-24,1,Expats,No Degree,301406,Fighter Aircraft,Connecticut
14911,25-44,1,Expats,No Degree,349582,Fighter Aircraft,Connecticut
14912,45+,1,Expats,No Degree,224932,Fighter Aircraft,Connecticut
14913,18-24,2,Expats,No Degree,573813,Fighter Aircraft,Connecticut
14914,25-44,2,Expats,No Degree,878885,Fighter Aircraft,Connecticut
14915,45+,2,Expats,No Degree,474780,Fighter Aircraft,Connecticut
14916,18-24,1,Expats,High School,541642,Fighter Aircraft,Connecticut
14917,25-44,1,Expats,High School,722155,Fighter Aircraft,Connecticut
14918,45+,1,Expats,High School,44585,Fighter Aircraft,Connecticut
14919,18-24,2,Expats,High School,498100,Fighter Aircraft,Connecticut
14920,25-44,2,Expats,High School,776441,Fighter Aircraft,Connecticut
14921,45+,2,Expats,High School,113823,Fighter Aircraft,Connecticut
14922,18-24,1,Locals,Graduated,81976,Fighter Aircraft,Connecticut
14923,25-44,1,Locals,Graduated,182801,Fighter Aircraft,Connecticut
14924,45+,1,Locals,Graduated,138642,Fighter Aircraft,Connecticut
14925,18-24,2,Locals,Graduated,322692,Fighter Aircraft,Connecticut
14926,25-44,2,Locals,Graduated,344737,Fighter Aircraft,Connecticut
14927,45+,2,Locals,Graduated,971092,Fighter Aircraft,Connecticut
14928,18-24,1,Locals,No Degree,754393,Fighter Aircraft,Connecticut
14929,25-44,1,Locals,No Degree,936300,Fighter Aircraft,Connecticut
14930,45+,1,Locals,No Degree,575462,Fighter Aircraft,Connecticut
14931,18-24,2,Locals,No Degree,520200,Fighter Aircraft,Connecticut
14932,25-44,2,Locals,No Degree,474753,Fighter Aircraft,Connecticut
14933,45+,2,Locals,No Degree,681042,Fighter Aircraft,Connecticut
14934,18-24,1,Locals,High School,856220,Fighter Aircraft,Connecticut
14935,25-44,1,Locals,High School,831990,Fighter Aircraft,Connecticut
14936,45+,1,Locals,High School,155508,Fighter Aircraft,Connecticut
14937,18-24,2,Locals,High School,711918,Fighter Aircraft,Connecticut
14938,25-44,2,Locals,High School,23512,Fighter Aircraft,Connecticut
14939,45+,2,Locals,High School,388156,Fighter Aircraft,Connecticut
14940,18-24,1,Expats,Graduated,965198,Fighter Aircraft,Delaware
14941,25-44,1,Expats,Graduated,134704,Fighter Aircraft,Delaware
14942,45+,1,Expats,Graduated,868912,Fighter Aircraft,Delaware
14943,18-24,2,Expats,Graduated,864101,Fighter Aircraft,Delaware
14944,25-44,2,Expats,Graduated,527039,Fighter Aircraft,Delaware
14945,45+,2,Expats,Graduated,613726,Fighter Aircraft,Delaware
14946,18-24,1,Expats,No Degree,329948,Fighter Aircraft,Delaware
14947,25-44,1,Expats,No Degree,42989,Fighter Aircraft,Delaware
14948,45+,1,Expats,No Degree,220175,Fighter Aircraft,Delaware
14949,18-24,2,Expats,No Degree,142701,Fighter Aircraft,Delaware
14950,25-44,2,Expats,No Degree,172958,Fighter Aircraft,Delaware
14951,45+,2,Expats,No Degree,650939,Fighter Aircraft,Delaware
14952,18-24,1,Expats,High School,544206,Fighter Aircraft,Delaware
14953,25-44,1,Expats,High School,955753,Fighter Aircraft,Delaware
14954,45+,1,Expats,High School,988784,Fighter Aircraft,Delaware
14955,18-24,2,Expats,High School,619989,Fighter Aircraft,Delaware
14956,25-44,2,Expats,High School,830972,Fighter Aircraft,Delaware
14957,45+,2,Expats,High School,995257,Fighter Aircraft,Delaware
14958,18-24,1,Locals,Graduated,755909,Fighter Aircraft,Delaware
14959,25-44,1,Locals,Graduated,450825,Fighter Aircraft,Delaware
14960,45+,1,Locals,Graduated,218737,Fighter Aircraft,Delaware
14961,18-24,2,Locals,Graduated,690957,Fighter Aircraft,Delaware
14962,25-44,2,Locals,Graduated,76537,Fighter Aircraft,Delaware
14963,45+,2,Locals,Graduated,65660,Fighter Aircraft,Delaware
14964,18-24,1,Locals,No Degree,698451,Fighter Aircraft,Delaware
14965,25-44,1,Locals,No Degree,371397,Fighter Aircraft,Delaware
14966,45+,1,Locals,No Degree,222897,Fighter Aircraft,Delaware
14967,18-24,2,Locals,No Degree,872628,Fighter Aircraft,Delaware
14968,25-44,2,Locals,No Degree,983533,Fighter Aircraft,Delaware
14969,45+,2,Locals,No Degree,240604,Fighter Aircraft,Delaware
14970,18-24,1,Locals,High School,902566,Fighter Aircraft,Delaware
14971,25-44,1,Locals,High School,679103,Fighter Aircraft,Delaware
14972,45+,1,Locals,High School,415669,Fighter Aircraft,Delaware
14973,18-24,2,Locals,High School,155121,Fighter Aircraft,Delaware
14974,25-44,2,Locals,High School,801504,Fighter Aircraft,Delaware
14975,45+,2,Locals,High School,256992,Fighter Aircraft,Delaware
14976,18-24,1,Expats,Graduated,413549,Fighter Aircraft,District of Columbia
14977,25-44,1,Expats,Graduated,362061,Fighter Aircraft,District of Columbia
14978,45+,1,Expats,Graduated,972837,Fighter Aircraft,District of Columbia
14979,18-24,2,Expats,Graduated,273612,Fighter Aircraft,District of Columbia
14980,25-44,2,Expats,Graduated,506788,Fighter Aircraft,District of Columbia
14981,45+,2,Expats,Graduated,813379,Fighter Aircraft,District of Columbia
14982,18-24,1,Expats,No Degree,266216,Fighter Aircraft,District of Columbia
14983,25-44,1,Expats,No Degree,11186,Fighter Aircraft,District of Columbia
14984,45+,1,Expats,No Degree,897407,Fighter Aircraft,District of Columbia
14985,18-24,2,Expats,No Degree,865207,Fighter Aircraft,District of Columbia
14986,25-44,2,Expats,No Degree,99531,Fighter Aircraft,District of Columbia
14987,45+,2,Expats,No Degree,257511,Fighter Aircraft,District of Columbia
14988,18-24,1,Expats,High School,908317,Fighter Aircraft,District of Columbia
14989,25-44,1,Expats,High School,811127,Fighter Aircraft,District of Columbia
14990,45+,1,Expats,High School,960561,Fighter Aircraft,District of Columbia
14991,18-24,2,Expats,High School,337065,Fighter Aircraft,District of Columbia
14992,25-44,2,Expats,High School,579013,Fighter Aircraft,District of Columbia
14993,45+,2,Expats,High School,178636,Fighter Aircraft,District of Columbia
14994,18-24,1,Locals,Graduated,170185,Fighter Aircraft,District of Columbia
14995,25-44,1,Locals,Graduated,300232,Fighter Aircraft,District of Columbia
14996,45+,1,Locals,Graduated,618467,Fighter Aircraft,District of Columbia
14997,18-24,2,Locals,Graduated,939808,Fighter Aircraft,District of Columbia
14998,25-44,2,Locals,Graduated,794414,Fighter Aircraft,District of Columbia
14999,45+,2,Locals,Graduated,32595,Fighter Aircraft,District of Columbia
15000,18-24,1,Locals,No Degree,124981,Fighter Aircraft,District of Columbia
15001,25-44,1,Locals,No Degree,822289,Fighter Aircraft,District of Columbia
15002,45+,1,Locals,No Degree,30954,Fighter Aircraft,District of Columbia
15003,18-24,2,Locals,No Degree,509717,Fighter Aircraft,District of Columbia
15004,25-44,2,Locals,No Degree,715132,Fighter Aircraft,District of Columbia
15005,45+,2,Locals,No Degree,305923,Fighter Aircraft,District of Columbia
15006,18-24,1,Locals,High School,179507,Fighter Aircraft,District of Columbia
15007,25-44,1,Locals,High School,223204,Fighter Aircraft,District of Columbia
15008,45+,1,Locals,High School,913061,Fighter Aircraft,District of Columbia
15009,18-24,2,Locals,High School,749486,Fighter Aircraft,District of Columbia
15010,25-44,2,Locals,High School,228965,Fighter Aircraft,District of Columbia
15011,45+,2,Locals,High School,8032,Fighter Aircraft,District of Columbia
15012,18-24,1,Expats,Graduated,584556,Fighter Aircraft,Florida
15013,25-44,1,Expats,Graduated,234610,Fighter Aircraft,Florida
15014,45+,1,Expats,Graduated,592475,Fighter Aircraft,Florida
15015,18-24,2,Expats,Graduated,676258,Fighter Aircraft,Florida
15016,25-44,2,Expats,Graduated,796201,Fighter Aircraft,Florida
15017,45+,2,Expats,Graduated,812424,Fighter Aircraft,Florida
15018,18-24,1,Expats,No Degree,389458,Fighter Aircraft,Florida
15019,25-44,1,Expats,No Degree,308685,Fighter Aircraft,Florida
15020,45+,1,Expats,No Degree,144530,Fighter Aircraft,Florida
15021,18-24,2,Expats,No Degree,413939,Fighter Aircraft,Florida
15022,25-44,2,Expats,No Degree,573149,Fighter Aircraft,Florida
15023,45+,2,Expats,No Degree,439777,Fighter Aircraft,Florida
15024,18-24,1,Expats,High School,446122,Fighter Aircraft,Florida
15025,25-44,1,Expats,High School,445013,Fighter Aircraft,Florida
15026,45+,1,Expats,High School,257259,Fighter Aircraft,Florida
15027,18-24,2,Expats,High School,447496,Fighter Aircraft,Florida
15028,25-44,2,Expats,High School,229116,Fighter Aircraft,Florida
15029,45+,2,Expats,High School,238029,Fighter Aircraft,Florida
15030,18-24,1,Locals,Graduated,3449,Fighter Aircraft,Florida
15031,25-44,1,Locals,Graduated,310202,Fighter Aircraft,Florida
15032,45+,1,Locals,Graduated,559262,Fighter Aircraft,Florida
15033,18-24,2,Locals,Graduated,370082,Fighter Aircraft,Florida
15034,25-44,2,Locals,Graduated,374349,Fighter Aircraft,Florida
15035,45+,2,Locals,Graduated,921893,Fighter Aircraft,Florida
15036,18-24,1,Locals,No Degree,115987,Fighter Aircraft,Florida
15037,25-44,1,Locals,No Degree,358170,Fighter Aircraft,Florida
15038,45+,1,Locals,No Degree,294962,Fighter Aircraft,Florida
15039,18-24,2,Locals,No Degree,275319,Fighter Aircraft,Florida
15040,25-44,2,Locals,No Degree,779242,Fighter Aircraft,Florida
15041,45+,2,Locals,No Degree,496131,Fighter Aircraft,Florida
15042,18-24,1,Locals,High School,831545,Fighter Aircraft,Florida
15043,25-44,1,Locals,High School,667437,Fighter Aircraft,Florida
15044,45+,1,Locals,High School,46302,Fighter Aircraft,Florida
15045,18-24,2,Locals,High School,69267,Fighter Aircraft,Florida
15046,25-44,2,Locals,High School,988484,Fighter Aircraft,Florida
15047,45+,2,Locals,High School,195837,Fighter Aircraft,Florida
15048,18-24,1,Expats,Graduated,113479,Fighter Aircraft,Georgia
15049,25-44,1,Expats,Graduated,512053,Fighter Aircraft,Georgia
15050,45+,1,Expats,Graduated,938846,Fighter Aircraft,Georgia
15051,18-24,2,Expats,Graduated,366999,Fighter Aircraft,Georgia
15052,25-44,2,Expats,Graduated,835841,Fighter Aircraft,Georgia
15053,45+,2,Expats,Graduated,536137,Fighter Aircraft,Georgia
15054,18-24,1,Expats,No Degree,344985,Fighter Aircraft,Georgia
15055,25-44,1,Expats,No Degree,533032,Fighter Aircraft,Georgia
15056,45+,1,Expats,No Degree,439122,Fighter Aircraft,Georgia
15057,18-24,2,Expats,No Degree,148303,Fighter Aircraft,Georgia
15058,25-44,2,Expats,No Degree,234355,Fighter Aircraft,Georgia
15059,45+,2,Expats,No Degree,281898,Fighter Aircraft,Georgia
15060,18-24,1,Expats,High School,30171,Fighter Aircraft,Georgia
15061,25-44,1,Expats,High School,266870,Fighter Aircraft,Georgia
15062,45+,1,Expats,High School,882343,Fighter Aircraft,Georgia
15063,18-24,2,Expats,High School,857424,Fighter Aircraft,Georgia
15064,25-44,2,Expats,High School,928914,Fighter Aircraft,Georgia
15065,45+,2,Expats,High School,331917,Fighter Aircraft,Georgia
15066,18-24,1,Locals,Graduated,623898,Fighter Aircraft,Georgia
15067,25-44,1,Locals,Graduated,860885,Fighter Aircraft,Georgia
15068,45+,1,Locals,Graduated,523579,Fighter Aircraft,Georgia
15069,18-24,2,Locals,Graduated,208558,Fighter Aircraft,Georgia
15070,25-44,2,Locals,Graduated,373546,Fighter Aircraft,Georgia
15071,45+,2,Locals,Graduated,596373,Fighter Aircraft,Georgia
15072,18-24,1,Locals,No Degree,820455,Fighter Aircraft,Georgia
15073,25-44,1,Locals,No Degree,523973,Fighter Aircraft,Georgia
15074,45+,1,Locals,No Degree,111704,Fighter Aircraft,Georgia
15075,18-24,2,Locals,No Degree,358385,Fighter Aircraft,Georgia
15076,25-44,2,Locals,No Degree,5214,Fighter Aircraft,Georgia
15077,45+,2,Locals,No Degree,295824,Fighter Aircraft,Georgia
15078,18-24,1,Locals,High School,366309,Fighter Aircraft,Georgia
15079,25-44,1,Locals,High School,168405,Fighter Aircraft,Georgia
15080,45+,1,Locals,High School,26466,Fighter Aircraft,Georgia
15081,18-24,2,Locals,High School,906781,Fighter Aircraft,Georgia
15082,25-44,2,Locals,High School,442618,Fighter Aircraft,Georgia
15083,45+,2,Locals,High School,535334,Fighter Aircraft,Georgia
15084,18-24,1,Expats,Graduated,669438,Fighter Aircraft,Hawaii
15085,25-44,1,Expats,Graduated,378670,Fighter Aircraft,Hawaii
15086,45+,1,Expats,Graduated,563367,Fighter Aircraft,Hawaii
15087,18-24,2,Expats,Graduated,843687,Fighter Aircraft,Hawaii
15088,25-44,2,Expats,Graduated,627651,Fighter Aircraft,Hawaii
15089,45+,2,Expats,Graduated,580763,Fighter Aircraft,Hawaii
15090,18-24,1,Expats,No Degree,666121,Fighter Aircraft,Hawaii
15091,25-44,1,Expats,No Degree,583522,Fighter Aircraft,Hawaii
15092,45+,1,Expats,No Degree,828674,Fighter Aircraft,Hawaii
15093,18-24,2,Expats,No Degree,33322,Fighter Aircraft,Hawaii
15094,25-44,2,Expats,No Degree,865240,Fighter Aircraft,Hawaii
15095,45+,2,Expats,No Degree,501202,Fighter Aircraft,Hawaii
15096,18-24,1,Expats,High School,445944,Fighter Aircraft,Hawaii
15097,25-44,1,Expats,High School,222585,Fighter Aircraft,Hawaii
15098,45+,1,Expats,High School,506432,Fighter Aircraft,Hawaii
15099,18-24,2,Expats,High School,671581,Fighter Aircraft,Hawaii
15100,25-44,2,Expats,High School,846954,Fighter Aircraft,Hawaii
15101,45+,2,Expats,High School,640839,Fighter Aircraft,Hawaii
15102,18-24,1,Locals,Graduated,971765,Fighter Aircraft,Hawaii
15103,25-44,1,Locals,Graduated,730613,Fighter Aircraft,Hawaii
15104,45+,1,Locals,Graduated,589858,Fighter Aircraft,Hawaii
15105,18-24,2,Locals,Graduated,655450,Fighter Aircraft,Hawaii
15106,25-44,2,Locals,Graduated,443209,Fighter Aircraft,Hawaii
15107,45+,2,Locals,Graduated,893719,Fighter Aircraft,Hawaii
15108,18-24,1,Locals,No Degree,489361,Fighter Aircraft,Hawaii
15109,25-44,1,Locals,No Degree,598567,Fighter Aircraft,Hawaii
15110,45+,1,Locals,No Degree,586605,Fighter Aircraft,Hawaii
15111,18-24,2,Locals,No Degree,359277,Fighter Aircraft,Hawaii
15112,25-44,2,Locals,No Degree,763766,Fighter Aircraft,Hawaii
15113,45+,2,Locals,No Degree,437113,Fighter Aircraft,Hawaii
15114,18-24,1,Locals,High School,309549,Fighter Aircraft,Hawaii
15115,25-44,1,Locals,High School,981251,Fighter Aircraft,Hawaii
15116,45+,1,Locals,High School,25683,Fighter Aircraft,Hawaii
15117,18-24,2,Locals,High School,108203,Fighter Aircraft,Hawaii
15118,25-44,2,Locals,High School,528678,Fighter Aircraft,Hawaii
15119,45+,2,Locals,High School,643900,Fighter Aircraft,Hawaii
15120,18-24,1,Expats,Graduated,169668,Fighter Aircraft,Idaho
15121,25-44,1,Expats,Graduated,963911,Fighter Aircraft,Idaho
15122,45+,1,Expats,Graduated,680692,Fighter Aircraft,Idaho
15123,18-24,2,Expats,Graduated,446753,Fighter Aircraft,Idaho
15124,25-44,2,Expats,Graduated,544592,Fighter Aircraft,Idaho
15125,45+,2,Expats,Graduated,947507,Fighter Aircraft,Idaho
15126,18-24,1,Expats,No Degree,166786,Fighter Aircraft,Idaho
15127,25-44,1,Expats,No Degree,855296,Fighter Aircraft,Idaho
15128,45+,1,Expats,No Degree,658133,Fighter Aircraft,Idaho
15129,18-24,2,Expats,No Degree,792180,Fighter Aircraft,Idaho
15130,25-44,2,Expats,No Degree,875979,Fighter Aircraft,Idaho
15131,45+,2,Expats,No Degree,694870,Fighter Aircraft,Idaho
15132,18-24,1,Expats,High School,888932,Fighter Aircraft,Idaho
15133,25-44,1,Expats,High School,874301,Fighter Aircraft,Idaho
15134,45+,1,Expats,High School,12435,Fighter Aircraft,Idaho
15135,18-24,2,Expats,High School,795698,Fighter Aircraft,Idaho
15136,25-44,2,Expats,High School,910910,Fighter Aircraft,Idaho
15137,45+,2,Expats,High School,483025,Fighter Aircraft,Idaho
15138,18-24,1,Locals,Graduated,216869,Fighter Aircraft,Idaho
15139,25-44,1,Locals,Graduated,718940,Fighter Aircraft,Idaho
15140,45+,1,Locals,Graduated,454914,Fighter Aircraft,Idaho
15141,18-24,2,Locals,Graduated,578465,Fighter Aircraft,Idaho
15142,25-44,2,Locals,Graduated,731961,Fighter Aircraft,Idaho
15143,45+,2,Locals,Graduated,532778,Fighter Aircraft,Idaho
15144,18-24,1,Locals,No Degree,520267,Fighter Aircraft,Idaho
15145,25-44,1,Locals,No Degree,437301,Fighter Aircraft,Idaho
15146,45+,1,Locals,No Degree,203923,Fighter Aircraft,Idaho
15147,18-24,2,Locals,No Degree,137726,Fighter Aircraft,Idaho
15148,25-44,2,Locals,No Degree,76230,Fighter Aircraft,Idaho
15149,45+,2,Locals,No Degree,122050,Fighter Aircraft,Idaho
15150,18-24,1,Locals,High School,275746,Fighter Aircraft,Idaho
15151,25-44,1,Locals,High School,571031,Fighter Aircraft,Idaho
15152,45+,1,Locals,High School,946850,Fighter Aircraft,Idaho
15153,18-24,2,Locals,High School,322076,Fighter Aircraft,Idaho
15154,25-44,2,Locals,High School,280717,Fighter Aircraft,Idaho
15155,45+,2,Locals,High School,197573,Fighter Aircraft,Idaho
15156,18-24,1,Expats,Graduated,485693,Fighter Aircraft,Illinois
15157,25-44,1,Expats,Graduated,520234,Fighter Aircraft,Illinois
15158,45+,1,Expats,Graduated,303090,Fighter Aircraft,Illinois
15159,18-24,2,Expats,Graduated,23702,Fighter Aircraft,Illinois
15160,25-44,2,Expats,Graduated,548382,Fighter Aircraft,Illinois
15161,45+,2,Expats,Graduated,212666,Fighter Aircraft,Illinois
15162,18-24,1,Expats,No Degree,169654,Fighter Aircraft,Illinois
15163,25-44,1,Expats,No Degree,981230,Fighter Aircraft,Illinois
15164,45+,1,Expats,No Degree,362304,Fighter Aircraft,Illinois
15165,18-24,2,Expats,No Degree,267408,Fighter Aircraft,Illinois
15166,25-44,2,Expats,No Degree,78357,Fighter Aircraft,Illinois
15167,45+,2,Expats,No Degree,595672,Fighter Aircraft,Illinois
15168,18-24,1,Expats,High School,745807,Fighter Aircraft,Illinois
15169,25-44,1,Expats,High School,341002,Fighter Aircraft,Illinois
15170,45+,1,Expats,High School,605626,Fighter Aircraft,Illinois
15171,18-24,2,Expats,High School,760626,Fighter Aircraft,Illinois
15172,25-44,2,Expats,High School,586431,Fighter Aircraft,Illinois
15173,45+,2,Expats,High School,451805,Fighter Aircraft,Illinois
15174,18-24,1,Locals,Graduated,685680,Fighter Aircraft,Illinois
15175,25-44,1,Locals,Graduated,650206,Fighter Aircraft,Illinois
15176,45+,1,Locals,Graduated,128234,Fighter Aircraft,Illinois
15177,18-24,2,Locals,Graduated,234358,Fighter Aircraft,Illinois
15178,25-44,2,Locals,Graduated,775641,Fighter Aircraft,Illinois
15179,45+,2,Locals,Graduated,533210,Fighter Aircraft,Illinois
15180,18-24,1,Locals,No Degree,523387,Fighter Aircraft,Illinois
