,ages_ranges,genders,behavior,scholarities,audience,topic,country_code
5439,18-24,2,Expats,Graduated,287526,Human Rights,Wisconsin
5440,25-44,2,Expats,Graduated,517168,Human Rights,Wisconsin
5441,45+,2,Expats,Graduated,566249,Human Rights,Wisconsin
5442,18-24,1,Expats,No Degree,363075,Human Rights,Wisconsin
5443,25-44,1,Expats,No Degree,805482,Human Rights,Wisconsin
5444,45+,1,Expats,No Degree,821818,Human Rights,Wisconsin
5445,18-24,2,Expats,No Degree,134535,Human Rights,Wisconsin
5446,25-44,2,Expats,No Degree,63469,Human Rights,Wisconsin
5447,45+,2,Expats,No Degree,800094,Human Rights,Wisconsin
5448,18-24,1,Expats,High School,813680,Human Rights,Wisconsin
5449,25-44,1,Expats,High School,360792,Human Rights,Wisconsin
5450,45+,1,Expats,High School,680009,Human Rights,Wisconsin
5451,18-24,2,Expats,High School,866386,Human Rights,Wisconsin
5452,25-44,2,Expats,High School,519733,Human Rights,Wisconsin
5453,45+,2,Expats,High School,776236,Human Rights,Wisconsin
5454,18-24,1,Locals,Graduated,322642,Human Rights,Wisconsin
5455,25-44,1,Locals,Graduated,632844,Human Rights,Wisconsin
5456,45+,1,Locals,Graduated,313209,Human Rights,Wisconsin
5457,18-24,2,Locals,Graduated,664761,Human Rights,Wisconsin
5458,25-44,2,Locals,Graduated,841246,Human Rights,Wisconsin
5459,45+,2,Locals,Graduated,947436,Human Rights,Wisconsin
5460,18-24,1,Locals,No Degree,757307,Human Rights,Wisconsin
5461,25-44,1,Locals,No Degree,155957,Human Rights,Wisconsin
5462,45+,1,Locals,No Degree,947462,Human Rights,Wisconsin
5463,18-24,2,Locals,No Degree,993709,Human Rights,Wisconsin
5464,25-44,2,Locals,No Degree,151487,Human Rights,Wisconsin
5465,45+,2,Locals,No Degree,547132,Human Rights,Wisconsin
5466,18-24,1,Locals,High School,122429,Human Rights,Wisconsin
5467,25-44,1,Locals,High School,656031,Human Rights,Wisconsin
5468,45+,1,Locals,High School,576636,Human Rights,Wisconsin
5469,18-24,2,Locals,High School,355741,Human Rights,Wisconsin
5470,25-44,2,Locals,High School,61077,Human Rights,Wisconsin
5471,45+,2,Locals,High School,692458,Human Rights,Wisconsin
5472,18-24,1,Expats,Graduated,271073,Human Rights,Wyoming
5473,25-44,1,Expats,Graduated,142774,Human Rights,Wyoming
5474,45+,1,Expats,Graduated,293959,Human Rights,Wyoming
5475,18-24,2,Expats,Graduated,794725,Human Rights,Wyoming
5476,25-44,2,Expats,Graduated,31533,Human Rights,Wyoming
5477,45+,2,Expats,Graduated,674922,Human Rights,Wyoming
5478,18-24,1,Expats,No Degree,750776,Human Rights,Wyoming
5479,25-44,1,Expats,No Degree,293723,Human Rights,Wyoming
5480,45+,1,Expats,No Degree,318149,Human Rights,Wyoming
5481,18-24,2,Expats,No Degree,655958,Human Rights,Wyoming
5482,25-44,2,Expats,No Degree,104882,Human Rights,Wyoming
5483,45+,2,Expats,No Degree,74599,Human Rights,Wyoming
5484,18-24,1,Expats,High School,175690,Human Rights,Wyoming
5485,25-44,1,Expats,High School,992784,Human Rights,Wyoming
5486,45+,1,Expats,High School,658732,Human Rights,Wyoming
5487,18-24,2,Expats,High School,806977,Human Rights,Wyoming
5488,25-44,2,Expats,High School,576228,Human Rights,Wyoming
5489,45+,2,Expats,High School,894198,Human Rights,Wyoming
5490,18-24,1,Locals,Graduated,741914,Human Rights,Wyoming
5491,25-44,1,Locals,Graduated,120058,Human Rights,Wyoming
5492,45+,1,Locals,Graduated,608851,Human Rights,Wyoming
5493,18-24,2,Locals,Graduated,956708,Human Rights,Wyoming
5494,25-44,2,Locals,Graduated,973683,Human Rights,Wyoming
5495,45+,2,Locals,Graduated,724549,Human Rights,Wyoming
5496,18-24,1,Locals,No Degree,567620,Human Rights,Wyoming
5497,25-44,1,Locals,No Degree,657351,Human Rights,Wyoming
5498,45+,1,Locals,No Degree,456779,Human Rights,Wyoming
5499,18-24,2,Locals,No Degree,511302,Human Rights,Wyoming
5500,25-44,2,Locals,No Degree,960174,Human Rights,Wyoming
5501,45+,2,Locals,No Degree,178974,Human Rights,Wyoming
5502,18-24,1,Locals,High School,614335,Human Rights,Wyoming
5503,25-44,1,Locals,High School,681188,Human Rights,Wyoming
5504,45+,1,Locals,High School,128751,Human Rights,Wyoming
5505,18-24,2,Locals,High School,646518,Human Rights,Wyoming
5506,25-44,2,Locals,High School,997409,Human Rights,Wyoming
5507,45+,2,Locals,High School,423214,Human Rights,Wyoming
9180,18-24,1,Expats,Graduated,757739,War,Alabama
9181,25-44,1,Expats,Graduated,878020,War,Alabama
9182,45+,1,Expats,Graduated,346456,War,Alabama
9183,18-24,2,Expats,Graduated,267167,War,Alabama
9184,25-44,2,Expats,Graduated,635225,War,Alabama
9185,45+,2,Expats,Graduated,269150,War,Alabama
9186,18-24,1,Expats,No Degree,860980,War,Alabama
9187,25-44,1,Expats,No Degree,379180,War,Alabama
9188,45+,1,Expats,No Degree,62532,War,Alabama
9189,18-24,2,Expats,No Degree,627108,War,Alabama
9190,25-44,2,Expats,No Degree,862662,War,Alabama
9191,45+,2,Expats,No Degree,727253,War,Alabama
9192,18-24,1,Expats,High School,412838,War,Alabama
9193,25-44,1,Expats,High School,786027,War,Alabama
9194,45+,1,Expats,High School,5752,War,Alabama
9195,18-24,2,Expats,High School,566700,War,Alabama
9196,25-44,2,Expats,High School,954065,War,Alabama
9197,45+,2,Expats,High School,569330,War,Alabama
9198,18-24,1,Locals,Graduated,439417,War,Alabama
9199,25-44,1,Locals,Graduated,938580,War,Alabama
9200,45+,1,Locals,Graduated,743056,War,Alabama
9201,18-24,2,Locals,Graduated,432752,War,Alabama
9202,25-44,2,Locals,Graduated,829404,War,Alabama
9203,45+,2,Locals,Graduated,114912,War,Alabama
9204,18-24,1,Locals,No Degree,188818,War,Alabama
9205,25-44,1,Locals,No Degree,834065,War,Alabama
9206,45+,1,Locals,No Degree,431655,War,Alabama
9207,18-24,2,Locals,No Degree,562306,War,Alabama
9208,25-44,2,Locals,No Degree,679195,War,Alabama
9209,45+,2,Locals,No Degree,213726,War,Alabama
9210,18-24,1,Locals,High School,225274,War,Alabama
9211,25-44,1,Locals,High School,899213,War,Alabama
9212,45+,1,Locals,High School,580634,War,Alabama
9213,18-24,2,Locals,High School,941551,War,Alabama
9214,25-44,2,Locals,High School,44566,War,Alabama
9215,45+,2,Locals,High School,675591,War,Alabama
9216,18-24,1,Expats,Graduated,587916,War,Alaska
9217,25-44,1,Expats,Graduated,380887,War,Alaska
9218,45+,1,Expats,Graduated,831519,War,Alaska
9219,18-24,2,Expats,Graduated,676170,War,Alaska
9220,25-44,2,Expats,Graduated,131604,War,Alaska
9221,45+,2,Expats,Graduated,43257,War,Alaska
9222,18-24,1,Expats,No Degree,459154,War,Alaska
9223,25-44,1,Expats,No Degree,443573,War,Alaska
9224,45+,1,Expats,No Degree,11991,War,Alaska
9225,18-24,2,Expats,No Degree,856954,War,Alaska
9226,25-44,2,Expats,No Degree,931053,War,Alaska
9227,45+,2,Expats,No Degree,286267,War,Alaska
9228,18-24,1,Expats,High School,408530,War,Alaska
9229,25-44,1,Expats,High School,643011,War,Alaska
9230,45+,1,Expats,High School,63831,War,Alaska
9231,18-24,2,Expats,High School,596519,War,Alaska
9232,25-44,2,Expats,High School,399122,War,Alaska
9233,45+,2,Expats,High School,87033,War,Alaska
9234,18-24,1,Locals,Graduated,429560,War,Alaska
9235,25-44,1,Locals,Graduated,540727,War,Alaska
9236,45+,1,Locals,Graduated,936212,War,Alaska
9237,18-24,2,Locals,Graduated,953261,War,Alaska
9238,25-44,2,Locals,Graduated,730644,War,Alaska
9239,45+,2,Locals,Graduated,255620,War,Alaska
9240,18-24,1,Locals,No Degree,962638,War,Alaska
9241,25-44,1,Locals,No Degree,356296,War,Alaska
9242,45+,1,Locals,No Degree,780802,War,Alaska
9243,18-24,2,Locals,No Degree,452454,War,Alaska
9244,25-44,2,Locals,No Degree,6767,War,Alaska
9245,45+,2,Locals,No Degree,152955,War,Alaska
9246,18-24,1,Locals,High School,671472,War,Alaska
9247,25-44,1,Locals,High School,923345,War,Alaska
9248,45+,1,Locals,High School,952148,War,Alaska
9249,18-24,2,Locals,High School,342595,War,Alaska
9250,25-44,2,Locals,High School,87774,War,Alaska
9251,45+,2,Locals,High School,804267,War,Alaska
9252,18-24,1,Expats,Graduated,556615,War,Arizona
9253,25-44,1,Expats,Graduated,376579,War,Arizona
9254,45+,1,Expats,Graduated,538256,War,Arizona
9255,18-24,2,Expats,Graduated,233128,War,Arizona
9256,25-44,2,Expats,Graduated,402591,War,Arizona
9257,45+,2,Expats,Graduated,604946,War,Arizona
9258,18-24,1,Expats,No Degree,659544,War,Arizona
9259,25-44,1,Expats,No Degree,129704,War,Arizona
9260,45+,1,Expats,No Degree,770990,War,Arizona
9261,18-24,2,Expats,No Degree,573787,War,Arizona
9262,25-44,2,Expats,No Degree,56033,War,Arizona
9263,45+,2,Expats,No Degree,352956,War,Arizona
9264,18-24,1,Expats,High School,630276,War,Arizona
9265,25-44,1,Expats,High School,645651,War,Arizona
9266,45+,1,Expats,High School,161273,War,Arizona
9267,18-24,2,Expats,High School,439185,War,Arizona
9268,25-44,2,Expats,High School,711173,War,Arizona
9269,45+,2,Expats,High School,485049,War,Arizona
9270,18-24,1,Locals,Graduated,752459,War,Arizona
9271,25-44,1,Locals,Graduated,974400,War,Arizona
9272,45+,1,Locals,Graduated,786759,War,Arizona
9273,18-24,2,Locals,Graduated,629849,War,Arizona
9274,25-44,2,Locals,Graduated,191416,War,Arizona
9275,45+,2,Locals,Graduated,389072,War,Arizona
9276,18-24,1,Locals,No Degree,735262,War,Arizona
9277,25-44,1,Locals,No Degree,908414,War,Arizona
9278,45+,1,Locals,No Degree,437308,War,Arizona
9279,18-24,2,Locals,No Degree,233544,War,Arizona
9280,25-44,2,Locals,No Degree,5090,War,Arizona
9281,45+,2,Locals,No Degree,964891,War,Arizona
9282,18-24,1,Locals,High School,897733,War,Arizona
9283,25-44,1,Locals,High School,828164,War,Arizona
9284,45+,1,Locals,High School,57510,War,Arizona
9285,18-24,2,Locals,High School,550872,War,Arizona
9286,25-44,2,Locals,High School,308073,War,Arizona
9287,45+,2,Locals,High School,667164,War,Arizona
9288,18-24,1,Expats,Graduated,945277,War,Arkansas
9289,25-44,1,Expats,Graduated,59132,War,Arkansas
9290,45+,1,Expats,Graduated,789150,War,Arkansas
9291,18-24,2,Expats,Graduated,803408,War,Arkansas
9292,25-44,2,Expats,Graduated,272419,War,Arkansas
9293,45+,2,Expats,Graduated,838997,War,Arkansas
9294,18-24,1,Expats,No Degree,644214,War,Arkansas
9295,25-44,1,Expats,No Degree,120722,War,Arkansas
9296,45+,1,Expats,No Degree,325637,War,Arkansas
9297,18-24,2,Expats,No Degree,446241,War,Arkansas
9298,25-44,2,Expats,No Degree,856238,War,Arkansas
9299,45+,2,Expats,No Degree,187154,War,Arkansas
9300,18-24,1,Expats,High School,994955,War,Arkansas
9301,25-44,1,Expats,High School,287064,War,Arkansas
9302,45+,1,Expats,High School,649799,War,Arkansas
9303,18-24,2,Expats,High School,332938,War,Arkansas
9304,25-44,2,Expats,High School,599365,War,Arkansas
9305,45+,2,Expats,High School,442077,War,Arkansas
9306,18-24,1,Locals,Graduated,278775,War,Arkansas
9307,25-44,1,Locals,Graduated,299189,War,Arkansas
9308,45+,1,Locals,Graduated,998102,War,Arkansas
9309,18-24,2,Locals,Graduated,586209,War,Arkansas
9310,25-44,2,Locals,Graduated,800306,War,Arkansas
9311,45+,2,Locals,Graduated,672185,War,Arkansas
9312,18-24,1,Locals,No Degree,822700,War,Arkansas
9313,25-44,1,Locals,No Degree,268434,War,Arkansas
9314,45+,1,Locals,No Degree,744456,War,Arkansas
9315,18-24,2,Locals,No Degree,855669,War,Arkansas
9316,25-44,2,Locals,No Degree,64187,War,Arkansas
9317,45+,2,Locals,No Degree,829824,War,Arkansas
9318,18-24,1,Locals,High School,320380,War,Arkansas
9319,25-44,1,Locals,High School,74248,War,Arkansas
9320,45+,1,Locals,High School,894803,War,Arkansas
9321,18-24,2,Locals,High School,344460,War,Arkansas
9322,25-44,2,Locals,High School,766123,War,Arkansas
9323,45+,2,Locals,High School,514944,War,Arkansas
9324,18-24,1,Expats,Graduated,191904,War,California
9325,25-44,1,Expats,Graduated,629557,War,California
9326,45+,1,Expats,Graduated,492419,War,California
9327,18-24,2,Expats,Graduated,613574,War,California
9328,25-44,2,Expats,Graduated,181568,War,California
9329,45+,2,Expats,Graduated,252991,War,California
9330,18-24,1,Expats,No Degree,475935,War,California
9331,25-44,1,Expats,No Degree,925776,War,California
9332,45+,1,Expats,No Degree,371263,War,California
9333,18-24,2,Expats,No Degree,160675,War,California
9334,25-44,2,Expats,No Degree,547720,War,California
9335,45+,2,Expats,No Degree,2602,War,California
9336,18-24,1,Expats,High School,285048,War,California
9337,25-44,1,Expats,High School,793681,War,California
9338,45+,1,Expats,High School,39172,War,California
9339,18-24,2,Expats,High School,806282,War,California
9340,25-44,2,Expats,High School,928723,War,California
9341,45+,2,Expats,High School,295814,War,California
9342,18-24,1,Locals,Graduated,773456,War,California
9343,25-44,1,Locals,Graduated,461366,War,California
9344,45+,1,Locals,Graduated,80781,War,California
9345,18-24,2,Locals,Graduated,338487,War,California
9346,25-44,2,Locals,Graduated,486140,War,California
9347,45+,2,Locals,Graduated,77450,War,California
9348,18-24,1,Locals,No Degree,680301,War,California
9349,25-44,1,Locals,No Degree,704662,War,California
9350,45+,1,Locals,No Degree,68192,War,California
9351,18-24,2,Locals,No Degree,872028,War,California
9352,25-44,2,Locals,No Degree,72616,War,California
9353,45+,2,Locals,No Degree,725064,War,California
9354,18-24,1,Locals,High School,502317,War,California
9355,25-44,1,Locals,High School,94392,War,California
9356,45+,1,Locals,High School,890476,War,California
9357,18-24,2,Locals,High School,7128,War,California
9358,25-44,2,Locals,High School,580041,War,California
9359,45+,2,Locals,High School,346832,War,California
9360,18-24,1,Expats,Graduated,650267,War,Colorado
9361,25-44,1,Expats,Graduated,968294,War,Colorado
9362,45+,1,Expats,Graduated,486248,War,Colorado
9363,18-24,2,Expats,Graduated,348785,War,Colorado
9364,25-44,2,Expats,Graduated,597492,War,Colorado
9365,45+,2,Expats,Graduated,843713,War,Colorado
9366,18-24,1,Expats,No Degree,502729,War,Colorado
9367,25-44,1,Expats,No Degree,135922,War,Colorado
9368,45+,1,Expats,No Degree,838150,War,Colorado
9369,18-24,2,Expats,No Degree,90328,War,Colorado
9370,25-44,2,Expats,No Degree,596417,War,Colorado
9371,45+,2,Expats,No Degree,120321,War,Colorado
9372,18-24,1,Expats,High School,294708,War,Colorado
9373,25-44,1,Expats,High School,667713,War,Colorado
9374,45+,1,Expats,High School,338466,War,Colorado
9375,18-24,2,Expats,High School,92675,War,Colorado
9376,25-44,2,Expats,High School,873266,War,Colorado
9377,45+,2,Expats,High School,947687,War,Colorado
9378,18-24,1,Locals,Graduated,428732,War,Colorado
9379,25-44,1,Locals,Graduated,618518,War,Colorado
9380,45+,1,Locals,Graduated,816424,War,Colorado
9381,18-24,2,Locals,Graduated,195986,War,Colorado
9382,25-44,2,Locals,Graduated,47172,War,Colorado
9383,45+,2,Locals,Graduated,761510,War,Colorado
9384,18-24,1,Locals,No Degree,892349,War,Colorado
9385,25-44,1,Locals,No Degree,823913,War,Colorado
9386,45+,1,Locals,No Degree,263848,War,Colorado
9387,18-24,2,Locals,No Degree,477270,War,Colorado
9388,25-44,2,Locals,No Degree,946184,War,Colorado
9389,45+,2,Locals,No Degree,878262,War,Colorado
9390,18-24,1,Locals,High School,983902,War,Colorado
9391,25-44,1,Locals,High School,547542,War,Colorado
9392,45+,1,Locals,High School,672453,War,Colorado
9393,18-24,2,Locals,High School,361934,War,Colorado
9394,25-44,2,Locals,High School,478536,War,Colorado
9395,45+,2,Locals,High School,153046,War,Colorado
9396,18-24,1,Expats,Graduated,864277,War,Connecticut
9397,25-44,1,Expats,Graduated,155077,War,Connecticut
9398,45+,1,Expats,Graduated,827730,War,Connecticut
9399,18-24,2,Expats,Graduated,370205,War,Connecticut
9400,25-44,2,Expats,Graduated,748264,War,Connecticut
9401,45+,2,Expats,Graduated,947828,War,Connecticut
9402,18-24,1,Expats,No Degree,400079,War,Connecticut
9403,25-44,1,Expats,No Degree,921184,War,Connecticut
9404,45+,1,Expats,No Degree,330818,War,Connecticut
9405,18-24,2,Expats,No Degree,2300,War,Connecticut
9406,25-44,2,Expats,No Degree,227681,War,Connecticut
9407,45+,2,Expats,No Degree,198425,War,Connecticut
9408,18-24,1,Expats,High School,631200,War,Connecticut
9409,25-44,1,Expats,High School,774093,War,Connecticut
9410,45+,1,Expats,High School,370226,War,Connecticut
9411,18-24,2,Expats,High School,510616,War,Connecticut
9412,25-44,2,Expats,High School,436528,War,Connecticut
9413,45+,2,Expats,High School,118073,War,Connecticut
9414,18-24,1,Locals,Graduated,42463,War,Connecticut
9415,25-44,1,Locals,Graduated,162799,War,Connecticut
9416,45+,1,Locals,Graduated,254716,War,Connecticut
9417,18-24,2,Locals,Graduated,835362,War,Connecticut
9418,25-44,2,Locals,Graduated,988280,War,Connecticut
9419,45+,2,Locals,Graduated,996697,War,Connecticut
9420,18-24,1,Locals,No Degree,465322,War,Connecticut
9421,25-44,1,Locals,No Degree,119039,War,Connecticut
9422,45+,1,Locals,No Degree,592455,War,Connecticut
9423,18-24,2,Locals,No Degree,325539,War,Connecticut
9424,25-44,2,Locals,No Degree,888316,War,Connecticut
9425,45+,2,Locals,No Degree,581470,War,Connecticut
9426,18-24,1,Locals,High School,349122,War,Connecticut
9427,25-44,1,Locals,High School,812938,War,Connecticut
9428,45+,1,Locals,High School,906708,War,Connecticut
9429,18-24,2,Locals,High School,145969,War,Connecticut
9430,25-44,2,Locals,High School,262685,War,Connecticut
9431,45+,2,Locals,High School,382114,War,Connecticut
9432,18-24,1,Expats,Graduated,174491,War,Delaware
9433,25-44,1,Expats,Graduated,697958,War,Delaware
9434,45+,1,Expats,Graduated,499400,War,Delaware
9435,18-24,2,Expats,Graduated,835503,War,Delaware
9436,25-44,2,Expats,Graduated,314428,War,Delaware
9437,45+,2,Expats,Graduated,941177,War,Delaware
9438,18-24,1,Expats,No Degree,523582,War,Delaware
9439,25-44,1,Expats,No Degree,79374,War,Delaware
9440,45+,1,Expats,No Degree,272143,War,Delaware
9441,18-24,2,Expats,No Degree,924258,War,Delaware
9442,25-44,2,Expats,No Degree,219651,War,Delaware
9443,45+,2,Expats,No Degree,118297,War,Delaware
9444,18-24,1,Expats,High School,140939,War,Delaware
9445,25-44,1,Expats,High School,839221,War,Delaware
9446,45+,1,Expats,High School,662232,War,Delaware
9447,18-24,2,Expats,High School,784215,War,Delaware
9448,25-44,2,Expats,High School,325613,War,Delaware
9449,45+,2,Expats,High School,68136,War,Delaware
9450,18-24,1,Locals,Graduated,848219,War,Delaware
9451,25-44,1,Locals,Graduated,479871,War,Delaware
9452,45+,1,Locals,Graduated,473436,War,Delaware
9453,18-24,2,Locals,Graduated,786143,War,Delaware
9454,25-44,2,Locals,Graduated,170718,War,Delaware
9455,45+,2,Locals,Graduated,85895,War,Delaware
9456,18-24,1,Locals,No Degree,276743,War,Delaware
9457,25-44,1,Locals,No Degree,558187,War,Delaware
9458,45+,1,Locals,No Degree,491830,War,Delaware
9459,18-24,2,Locals,No Degree,791647,War,Delaware
9460,25-44,2,Locals,No Degree,406404,War,Delaware
9461,45+,2,Locals,No Degree,524789,War,Delaware
9462,18-24,1,Locals,High School,389648,War,Delaware
9463,25-44,1,Locals,High School,323268,War,Delaware
9464,45+,1,Locals,High School,406414,War,Delaware
9465,18-24,2,Locals,High School,259911,War,Delaware
9466,25-44,2,Locals,High School,88091,War,Delaware
9467,45+,2,Locals,High School,170384,War,Delaware
9468,18-24,1,Expats,Graduated,38289,War,District of Columbia
9469,25-44,1,Expats,Graduated,235359,War,District of Columbia
9470,45+,1,Expats,Graduated,559692,War,District of Columbia
9471,18-24,2,Expats,Graduated,356446,War,District of Columbia
9472,25-44,2,Expats,Graduated,797861,War,District of Columbia
9473,45+,2,Expats,Graduated,846170,War,District of Columbia
9474,18-24,1,Expats,No Degree,681896,War,District of Columbia
9475,25-44,1,Expats,No Degree,202696,War,District of Columbia
9476,45+,1,Expats,No Degree,859838,War,District of Columbia
9477,18-24,2,Expats,No Degree,639538,War,District of Columbia
9478,25-44,2,Expats,No Degree,566090,War,District of Columbia
9479,45+,2,Expats,No Degree,975965,War,District of Columbia
9480,18-24,1,Expats,High School,758016,War,District of Columbia
9481,25-44,1,Expats,High School,356580,War,District of Columbia
9482,45+,1,Expats,High School,503535,War,District of Columbia
9483,18-24,2,Expats,High School,218903,War,District of Columbia
9484,25-44,2,Expats,High School,554551,War,District of Columbia
9485,45+,2,Expats,High School,221070,War,District of Columbia
9486,18-24,1,Locals,Graduated,770599,War,District of Columbia
9487,25-44,1,Locals,Graduated,748248,War,District of Columbia
9488,45+,1,Locals,Graduated,290717,War,District of Columbia
9489,18-24,2,Locals,Graduated,355436,War,District of Columbia
9490,25-44,2,Locals,Graduated,134357,War,District of Columbia
9491,45+,2,Locals,Graduated,512262,War,District of Columbia
9492,18-24,1,Locals,No Degree,575533,War,District of Columbia
9493,25-44,1,Locals,No Degree,605362,War,District of Columbia
9494,45+,1,Locals,No Degree,411045,War,District of Columbia
9495,18-24,2,Locals,No Degree,441926,War,District of Columbia
9496,25-44,2,Locals,No Degree,205209,War,District of Columbia
9497,45+,2,Locals,No Degree,21623,War,District of Columbia
9498,18-24,1,Locals,High School,736491,War,District of Columbia
9499,25-44,1,Locals,High School,239538,War,District of Columbia
9500,45+,1,Locals,High School,873713,War,District of Columbia
9501,18-24,2,Locals,High School,930745,War,District of Columbia
9502,25-44,2,Locals,High School,283747,War,District of Columbia
9503,45+,2,Locals,High School,46271,War,District of Columbia
9504,18-24,1,Expats,Graduated,598313,War,Florida
9505,25-44,1,Expats,Graduated,48513,War,Florida
9506,45+,1,Expats,Graduated,595994,War,Florida
9507,18-24,2,Expats,Graduated,608233,War,Florida
9508,25-44,2,Expats,Graduated,635386,War,Florida
9509,45+,2,Expats,Graduated,920077,War,Florida
9510,18-24,1,Expats,No Degree,119892,War,Florida
9511,25-44,1,Expats,No Degree,720199,War,Florida
9512,45+,1,Expats,No Degree,527515,War,Florida
9513,18-24,2,Expats,No Degree,687936,War,Florida
9514,25-44,2,Expats,No Degree,474546,War,Florida
9515,45+,2,Expats,No Degree,625552,War,Florida
9516,18-24,1,Expats,High School,598240,War,Florida
9517,25-44,1,Expats,High School,575094,War,Florida
9518,45+,1,Expats,High School,496583,War,Florida
9519,18-24,2,Expats,High School,364251,War,Florida
9520,25-44,2,Expats,High School,102314,War,Florida
9521,45+,2,Expats,High School,328210,War,Florida
9522,18-24,1,Locals,Graduated,697122,War,Florida
9523,25-44,1,Locals,Graduated,777946,War,Florida
9524,45+,1,Locals,Graduated,860855,War,Florida
9525,18-24,2,Locals,Graduated,749212,War,Florida
9526,25-44,2,Locals,Graduated,920257,War,Florida
9527,45+,2,Locals,Graduated,904752,War,Florida
9528,18-24,1,Locals,No Degree,99011,War,Florida
9529,25-44,1,Locals,No Degree,999436,War,Florida
9530,45+,1,Locals,No Degree,239707,War,Florida
9531,18-24,2,Locals,No Degree,396655,War,Florida
9532,25-44,2,Locals,No Degree,492730,War,Florida
9533,45+,2,Locals,No Degree,505332,War,Florida
9534,18-24,1,Locals,High School,103691,War,Florida
9535,25-44,1,Locals,High School,218391,War,Florida
9536,45+,1,Locals,High School,16262,War,Florida
9537,18-24,2,Locals,High School,658694,War,Florida
9538,25-44,2,Locals,High School,438592,War,Florida
9539,45+,2,Locals,High School,819468,War,Florida
9540,18-24,1,Expats,Graduated,769940,War,Georgia
9541,25-44,1,Expats,Graduated,216882,War,Georgia
9542,45+,1,Expats,Graduated,48466,War,Georgia
9543,18-24,2,Expats,Graduated,910914,War,Georgia
9544,25-44,2,Expats,Graduated,893059,War,Georgia
9545,45+,2,Expats,Graduated,296922,War,Georgia
9546,18-24,1,Expats,No Degree,567883,War,Georgia
9547,25-44,1,Expats,No Degree,729660,War,Georgia
9548,45+,1,Expats,No Degree,196677,War,Georgia
9549,18-24,2,Expats,No Degree,766854,War,Georgia
9550,25-44,2,Expats,No Degree,423123,War,Georgia
9551,45+,2,Expats,No Degree,507443,War,Georgia
9552,18-24,1,Expats,High School,612804,War,Georgia
9553,25-44,1,Expats,High School,213794,War,Georgia
9554,45+,1,Expats,High School,543990,War,Georgia
9555,18-24,2,Expats,High School,395918,War,Georgia
9556,25-44,2,Expats,High School,291957,War,Georgia
9557,45+,2,Expats,High School,271206,War,Georgia
9558,18-24,1,Locals,Graduated,863826,War,Georgia
9559,25-44,1,Locals,Graduated,682394,War,Georgia
9560,45+,1,Locals,Graduated,203623,War,Georgia
9561,18-24,2,Locals,Graduated,855255,War,Georgia
9562,25-44,2,Locals,Graduated,814053,War,Georgia
9563,45+,2,Locals,Graduated,50972,War,Georgia
9564,18-24,1,Locals,No Degree,857047,War,Georgia
9565,25-44,1,Locals,No Degree,652887,War,Georgia
9566,45+,1,Locals,No Degree,984972,War,Georgia
9567,18-24,2,Locals,No Degree,581707,War,Georgia
9568,25-44,2,Locals,No Degree,131821,War,Georgia
9569,45+,2,Locals,No Degree,748796,War,Georgia
9570,18-24,1,Locals,High School,858096,War,Georgia
9571,25-44,1,Locals,High School,81659,War,Georgia
9572,45+,1,Locals,High School,203723,War,Georgia
9573,18-24,2,Locals,High School,750236,War,Georgia
9574,25-44,2,Locals,High School,864096,War,Georgia
9575,45+,2,Locals,High School,489068,War,Georgia
9576,18-24,1,Expats,Graduated,671443,War,Hawaii
9577,25-44,1,Expats,Graduated,51825,War,Hawaii
9578,45+,1,Expats,Graduated,379766,War,Hawaii
9579,18-24,2,Expats,Graduated,4043,War,Hawaii
9580,25-44,2,Expats,Graduated,903341,War,Hawaii
9581,45+,2,Expats,Graduated,962263,War,Hawaii
9582,18-24,1,Expats,No Degree,208342,War,Hawaii
9583,25-44,1,Expats,No Degree,953149,War,Hawaii
9584,45+,1,Expats,No Degree,993827,War,Hawaii
9585,18-24,2,Expats,No Degree,204000,War,Hawaii
9586,25-44,2,Expats,No Degree,331011,War,Hawaii
9587,45+,2,Expats,No Degree,584050,War,Hawaii
9588,18-24,1,Expats,High School,89193,War,Hawaii
9589,25-44,1,Expats,High School,510603,War,Hawaii
9590,45+,1,Expats,High School,965256,War,Hawaii
9591,18-24,2,Expats,High School,723353,War,Hawaii
9592,25-44,2,Expats,High School,4639,War,Hawaii
9593,45+,2,Expats,High School,491644,War,Hawaii
9594,18-24,1,Locals,Graduated,765877,War,Hawaii
9595,25-44,1,Locals,Graduated,334642,War,Hawaii
9596,45+,1,Locals,Graduated,166939,War,Hawaii
9597,18-24,2,Locals,Graduated,892749,War,Hawaii
9598,25-44,2,Locals,Graduated,337591,War,Hawaii
9599,45+,2,Locals,Graduated,358078,War,Hawaii
9600,18-24,1,Locals,No Degree,911769,War,Hawaii
9601,25-44,1,Locals,No Degree,262123,War,Hawaii
9602,45+,1,Locals,No Degree,578172,War,Hawaii
9603,18-24,2,Locals,No Degree,190054,War,Hawaii
9604,25-44,2,Locals,No Degree,35545,War,Hawaii
9605,45+,2,Locals,No Degree,700294,War,Hawaii
9606,18-24,1,Locals,High School,434985,War,Hawaii
9607,25-44,1,Locals,High School,822929,War,Hawaii
9608,45+,1,Locals,High School,753942,War,Hawaii
9609,18-24,2,Locals,High School,637251,War,Hawaii
9610,25-44,2,Locals,High School,703347,War,Hawaii
9611,45+,2,Locals,High School,197993,War,Hawaii
9612,18-24,1,Expats,Graduated,317366,War,Idaho
