,ages_ranges,genders,behavior,scholarities,audience,topic,country_code
7398,18-24,1.0,Locals,Graduated,30,Humanitarian Aid,Alaska
7399,25-44,1.0,Locals,Graduated,140,Humanitarian Aid,Alaska
7400,45+,1.0,Locals,Graduated,250,Humanitarian Aid,Alaska
7401,18-24,2.0,Locals,Graduated,20,Humanitarian Aid,Alaska
7402,25-44,2.0,Locals,Graduated,420,Humanitarian Aid,Alaska
7403,45+,2.0,Locals,Graduated,390,Humanitarian Aid,Alaska
7404,18-24,1.0,Locals,No Degree,20,Humanitarian Aid,Alaska
7405,25-44,1.0,Locals,No Degree,20,Humanitarian Aid,Alaska
7406,45+,1.0,Locals,No Degree,200,Humanitarian Aid,Alaska
7407,18-24,2.0,Locals,No Degree,40,Humanitarian Aid,Alaska
7408,25-44,2.0,Locals,No Degree,90,Humanitarian Aid,Alaska
7409,45+,2.0,Locals,No Degree,180,Humanitarian Aid,Alaska
7410,18-24,1.0,Locals,High School,20,Humanitarian Aid,Alaska
7411,25-44,1.0,Locals,High School,100,Humanitarian Aid,Alaska
7412,45+,1.0,Locals,High School,140,Humanitarian Aid,Alaska
7413,18-24,2.0,Locals,High School,80,Humanitarian Aid,Alaska
7414,25-44,2.0,Locals,High School,260,Humanitarian Aid,Alaska
7415,45+,2.0,Locals,High School,270,Humanitarian Aid,Alaska
7416,18-24,1.0,Expats,Graduated,60,Humanitarian Aid,Arizona
7417,25-44,1.0,Expats,Graduated,350,Humanitarian Aid,Arizona
7418,45+,1.0,Expats,Graduated,310,Humanitarian Aid,Arizona
7419,18-24,2.0,Expats,Graduated,40,Humanitarian Aid,Arizona
7420,25-44,2.0,Expats,Graduated,430,Humanitarian Aid,Arizona
7421,45+,2.0,Expats,Graduated,400,Humanitarian Aid,Arizona
7422,18-24,1.0,Expats,No Degree,30,Humanitarian Aid,Arizona
7423,25-44,1.0,Expats,No Degree,140,Humanitarian Aid,Arizona
7424,45+,1.0,Expats,No Degree,190,Humanitarian Aid,Arizona
7425,18-24,2.0,Expats,No Degree,40,Humanitarian Aid,Arizona
7426,25-44,2.0,Expats,No Degree,210,Humanitarian Aid,Arizona
7427,45+,2.0,Expats,No Degree,290,Humanitarian Aid,Arizona
7428,18-24,1.0,Expats,High School,60,Humanitarian Aid,Arizona
7429,25-44,1.0,Expats,High School,150,Humanitarian Aid,Arizona
7430,45+,1.0,Expats,High School,90,Humanitarian Aid,Arizona
7431,18-24,2.0,Expats,High School,70,Humanitarian Aid,Arizona
7432,25-44,2.0,Expats,High School,180,Humanitarian Aid,Arizona
7433,45+,2.0,Expats,High School,130,Humanitarian Aid,Arizona
7434,18-24,1.0,Locals,Graduated,180,Humanitarian Aid,Arizona
7435,25-44,1.0,Locals,Graduated,880,Humanitarian Aid,Arizona
7436,45+,1.0,Locals,Graduated,2700,Humanitarian Aid,Arizona
7437,18-24,2.0,Locals,Graduated,160,Humanitarian Aid,Arizona
7438,25-44,2.0,Locals,Graduated,1900,Humanitarian Aid,Arizona
7439,45+,2.0,Locals,Graduated,4000,Humanitarian Aid,Arizona
7440,18-24,1.0,Locals,No Degree,120,Humanitarian Aid,Arizona
7441,25-44,1.0,Locals,No Degree,260,Humanitarian Aid,Arizona
7442,45+,1.0,Locals,No Degree,970,Humanitarian Aid,Arizona
7443,18-24,2.0,Locals,No Degree,130,Humanitarian Aid,Arizona
7444,25-44,2.0,Locals,No Degree,440,Humanitarian Aid,Arizona
7445,45+,2.0,Locals,No Degree,1400,Humanitarian Aid,Arizona
7446,18-24,1.0,Locals,High School,270,Humanitarian Aid,Arizona
7447,25-44,1.0,Locals,High School,540,Humanitarian Aid,Arizona
7448,45+,1.0,Locals,High School,1200,Humanitarian Aid,Arizona
7449,18-24,2.0,Locals,High School,280,Humanitarian Aid,Arizona
7450,25-44,2.0,Locals,High School,900,Humanitarian Aid,Arizona
7451,45+,2.0,Locals,High School,1900,Humanitarian Aid,Arizona
7452,18-24,1.0,Expats,Graduated,20,Humanitarian Aid,Arkansas
7453,25-44,1.0,Expats,Graduated,90,Humanitarian Aid,Arkansas
7454,45+,1.0,Expats,Graduated,20,Humanitarian Aid,Arkansas
7455,18-24,2.0,Expats,Graduated,20,Humanitarian Aid,Arkansas
7456,25-44,2.0,Expats,Graduated,50,Humanitarian Aid,Arkansas
7457,45+,2.0,Expats,Graduated,70,Humanitarian Aid,Arkansas
7458,18-24,1.0,Expats,No Degree,20,Humanitarian Aid,Arkansas
7459,25-44,1.0,Expats,No Degree,40,Humanitarian Aid,Arkansas
7460,45+,1.0,Expats,No Degree,40,Humanitarian Aid,Arkansas
7461,18-24,2.0,Expats,No Degree,20,Humanitarian Aid,Arkansas
7462,25-44,2.0,Expats,No Degree,60,Humanitarian Aid,Arkansas
7463,45+,2.0,Expats,No Degree,30,Humanitarian Aid,Arkansas
7464,18-24,1.0,Expats,High School,50,Humanitarian Aid,Arkansas
7465,25-44,1.0,Expats,High School,90,Humanitarian Aid,Arkansas
7466,45+,1.0,Expats,High School,20,Humanitarian Aid,Arkansas
7467,18-24,2.0,Expats,High School,20,Humanitarian Aid,Arkansas
7468,25-44,2.0,Expats,High School,80,Humanitarian Aid,Arkansas
7469,45+,2.0,Expats,High School,20,Humanitarian Aid,Arkansas
7470,18-24,1.0,Locals,Graduated,60,Humanitarian Aid,Arkansas
7471,25-44,1.0,Locals,Graduated,590,Humanitarian Aid,Arkansas
7472,45+,1.0,Locals,Graduated,1200,Humanitarian Aid,Arkansas
7473,18-24,2.0,Locals,Graduated,110,Humanitarian Aid,Arkansas
7474,25-44,2.0,Locals,Graduated,1500,Humanitarian Aid,Arkansas
7475,45+,2.0,Locals,Graduated,2300,Humanitarian Aid,Arkansas
7476,18-24,1.0,Locals,No Degree,20,Humanitarian Aid,Arkansas
7477,25-44,1.0,Locals,No Degree,90,Humanitarian Aid,Arkansas
7478,45+,1.0,Locals,No Degree,410,Humanitarian Aid,Arkansas
7479,18-24,2.0,Locals,No Degree,40,Humanitarian Aid,Arkansas
7480,25-44,2.0,Locals,No Degree,270,Humanitarian Aid,Arkansas
7481,45+,2.0,Locals,No Degree,810,Humanitarian Aid,Arkansas
7482,18-24,1.0,Locals,High School,90,Humanitarian Aid,Arkansas
7483,25-44,1.0,Locals,High School,320,Humanitarian Aid,Arkansas
7484,45+,1.0,Locals,High School,650,Humanitarian Aid,Arkansas
7485,18-24,2.0,Locals,High School,170,Humanitarian Aid,Arkansas
7486,25-44,2.0,Locals,High School,870,Humanitarian Aid,Arkansas
7487,45+,2.0,Locals,High School,1500,Humanitarian Aid,Arkansas
7488,18-24,1.0,Expats,Graduated,560,Humanitarian Aid,California
7489,25-44,1.0,Expats,Graduated,3700,Humanitarian Aid,California
7490,45+,1.0,Expats,Graduated,3700,Humanitarian Aid,California
7491,18-24,2.0,Expats,Graduated,450,Humanitarian Aid,California
7492,25-44,2.0,Expats,Graduated,4100,Humanitarian Aid,California
7493,45+,2.0,Expats,Graduated,4300,Humanitarian Aid,California
7494,18-24,1.0,Expats,No Degree,360,Humanitarian Aid,California
7495,25-44,1.0,Expats,No Degree,1700,Humanitarian Aid,California
7496,45+,1.0,Expats,No Degree,3000,Humanitarian Aid,California
7497,18-24,2.0,Expats,No Degree,230,Humanitarian Aid,California
7498,25-44,2.0,Expats,No Degree,2500,Humanitarian Aid,California
7499,45+,2.0,Expats,No Degree,4200,Humanitarian Aid,California
7500,18-24,1.0,Expats,High School,540,Humanitarian Aid,California
7501,25-44,1.0,Expats,High School,1300,Humanitarian Aid,California
7502,45+,1.0,Expats,High School,1100,Humanitarian Aid,California
7503,18-24,2.0,Expats,High School,320,Humanitarian Aid,California
7504,25-44,2.0,Expats,High School,1400,Humanitarian Aid,California
7505,45+,2.0,Expats,High School,1500,Humanitarian Aid,California
7506,18-24,1.0,Locals,Graduated,910,Humanitarian Aid,California
7507,25-44,1.0,Locals,Graduated,5300,Humanitarian Aid,California
7508,45+,1.0,Locals,Graduated,11000,Humanitarian Aid,California
7509,18-24,2.0,Locals,Graduated,850,Humanitarian Aid,California
7510,25-44,2.0,Locals,Graduated,9600,Humanitarian Aid,California
7511,45+,2.0,Locals,Graduated,18000,Humanitarian Aid,California
7512,18-24,1.0,Locals,No Degree,460,Humanitarian Aid,California
7513,25-44,1.0,Locals,No Degree,1600,Humanitarian Aid,California
7514,45+,1.0,Locals,No Degree,4700,Humanitarian Aid,California
7515,18-24,2.0,Locals,No Degree,440,Humanitarian Aid,California
7516,25-44,2.0,Locals,No Degree,2400,Humanitarian Aid,California
7517,45+,2.0,Locals,No Degree,7200,Humanitarian Aid,California
7518,18-24,1.0,Locals,High School,1600,Humanitarian Aid,California
7519,25-44,1.0,Locals,High School,2900,Humanitarian Aid,California
7520,45+,1.0,Locals,High School,4300,Humanitarian Aid,California
7521,18-24,2.0,Locals,High School,1200,Humanitarian Aid,California
7522,25-44,2.0,Locals,High School,4100,Humanitarian Aid,California
7523,45+,2.0,Locals,High School,7200,Humanitarian Aid,California
7524,18-24,1.0,Expats,Graduated,70,Humanitarian Aid,Colorado
7525,25-44,1.0,Expats,Graduated,430,Humanitarian Aid,Colorado
7526,45+,1.0,Expats,Graduated,180,Humanitarian Aid,Colorado
7527,18-24,2.0,Expats,Graduated,50,Humanitarian Aid,Colorado
7528,25-44,2.0,Expats,Graduated,390,Humanitarian Aid,Colorado
7529,45+,2.0,Expats,Graduated,220,Humanitarian Aid,Colorado
7530,18-24,1.0,Expats,No Degree,70,Humanitarian Aid,Colorado
7531,25-44,1.0,Expats,No Degree,270,Humanitarian Aid,Colorado
7532,45+,1.0,Expats,No Degree,100,Humanitarian Aid,Colorado
7533,18-24,2.0,Expats,No Degree,40,Humanitarian Aid,Colorado
7534,25-44,2.0,Expats,No Degree,210,Humanitarian Aid,Colorado
7535,45+,2.0,Expats,No Degree,200,Humanitarian Aid,Colorado
7536,18-24,1.0,Expats,High School,70,Humanitarian Aid,Colorado
7537,25-44,1.0,Expats,High School,170,Humanitarian Aid,Colorado
7538,45+,1.0,Expats,High School,50,Humanitarian Aid,Colorado
7539,18-24,2.0,Expats,High School,60,Humanitarian Aid,Colorado
7540,25-44,2.0,Expats,High School,140,Humanitarian Aid,Colorado
7541,45+,2.0,Expats,High School,90,Humanitarian Aid,Colorado
7542,18-24,1.0,Locals,Graduated,190,Humanitarian Aid,Colorado
7543,25-44,1.0,Locals,Graduated,1100,Humanitarian Aid,Colorado
7544,45+,1.0,Locals,Graduated,2000,Humanitarian Aid,Colorado
7545,18-24,2.0,Locals,Graduated,170,Humanitarian Aid,Colorado
7546,25-44,2.0,Locals,Graduated,2200,Humanitarian Aid,Colorado
7547,45+,2.0,Locals,Graduated,3500,Humanitarian Aid,Colorado
7548,18-24,1.0,Locals,No Degree,100,Humanitarian Aid,Colorado
7549,25-44,1.0,Locals,No Degree,270,Humanitarian Aid,Colorado
7550,45+,1.0,Locals,No Degree,630,Humanitarian Aid,Colorado
7551,18-24,2.0,Locals,No Degree,110,Humanitarian Aid,Colorado
7552,25-44,2.0,Locals,No Degree,380,Humanitarian Aid,Colorado
7553,45+,2.0,Locals,No Degree,950,Humanitarian Aid,Colorado
7554,18-24,1.0,Locals,High School,280,Humanitarian Aid,Colorado
7555,25-44,1.0,Locals,High School,520,Humanitarian Aid,Colorado
7556,45+,1.0,Locals,High School,740,Humanitarian Aid,Colorado
7557,18-24,2.0,Locals,High School,300,Humanitarian Aid,Colorado
7558,25-44,2.0,Locals,High School,760,Humanitarian Aid,Colorado
7559,45+,2.0,Locals,High School,1400,Humanitarian Aid,Colorado
7560,18-24,1.0,Expats,Graduated,50,Humanitarian Aid,Connecticut
7561,25-44,1.0,Expats,Graduated,300,Humanitarian Aid,Connecticut
7562,45+,1.0,Expats,Graduated,240,Humanitarian Aid,Connecticut
7563,18-24,2.0,Expats,Graduated,30,Humanitarian Aid,Connecticut
7564,25-44,2.0,Expats,Graduated,370,Humanitarian Aid,Connecticut
7565,45+,2.0,Expats,Graduated,360,Humanitarian Aid,Connecticut
7566,18-24,1.0,Expats,No Degree,20,Humanitarian Aid,Connecticut
7567,25-44,1.0,Expats,No Degree,150,Humanitarian Aid,Connecticut
7568,45+,1.0,Expats,No Degree,140,Humanitarian Aid,Connecticut
7569,18-24,2.0,Expats,No Degree,20,Humanitarian Aid,Connecticut
7570,25-44,2.0,Expats,No Degree,100,Humanitarian Aid,Connecticut
7571,45+,2.0,Expats,No Degree,150,Humanitarian Aid,Connecticut
7572,18-24,1.0,Expats,High School,40,Humanitarian Aid,Connecticut
7573,25-44,1.0,Expats,High School,150,Humanitarian Aid,Connecticut
7574,45+,1.0,Expats,High School,100,Humanitarian Aid,Connecticut
7575,18-24,2.0,Expats,High School,30,Humanitarian Aid,Connecticut
7576,25-44,2.0,Expats,High School,180,Humanitarian Aid,Connecticut
7577,45+,2.0,Expats,High School,140,Humanitarian Aid,Connecticut
7578,18-24,1.0,Locals,Graduated,120,Humanitarian Aid,Connecticut
7579,25-44,1.0,Locals,Graduated,540,Humanitarian Aid,Connecticut
7580,45+,1.0,Locals,Graduated,900,Humanitarian Aid,Connecticut
7581,18-24,2.0,Locals,Graduated,80,Humanitarian Aid,Connecticut
7582,25-44,2.0,Locals,Graduated,820,Humanitarian Aid,Connecticut
7583,45+,2.0,Locals,Graduated,1700,Humanitarian Aid,Connecticut
7584,18-24,1.0,Locals,No Degree,50,Humanitarian Aid,Connecticut
7585,25-44,1.0,Locals,No Degree,170,Humanitarian Aid,Connecticut
7586,45+,1.0,Locals,No Degree,450,Humanitarian Aid,Connecticut
7587,18-24,2.0,Locals,No Degree,20,Humanitarian Aid,Connecticut
7588,25-44,2.0,Locals,No Degree,270,Humanitarian Aid,Connecticut
7589,45+,2.0,Locals,No Degree,450,Humanitarian Aid,Connecticut
7590,18-24,1.0,Locals,High School,180,Humanitarian Aid,Connecticut
7591,25-44,1.0,Locals,High School,300,Humanitarian Aid,Connecticut
7592,45+,1.0,Locals,High School,420,Humanitarian Aid,Connecticut
7593,18-24,2.0,Locals,High School,80,Humanitarian Aid,Connecticut
7594,25-44,2.0,Locals,High School,310,Humanitarian Aid,Connecticut
7595,45+,2.0,Locals,High School,750,Humanitarian Aid,Connecticut
7596,18-24,1.0,Expats,Graduated,20,Humanitarian Aid,Delaware
7597,25-44,1.0,Expats,Graduated,70,Humanitarian Aid,Delaware
7598,45+,1.0,Expats,Graduated,30,Humanitarian Aid,Delaware
7599,18-24,2.0,Expats,Graduated,20,Humanitarian Aid,Delaware
7600,25-44,2.0,Expats,Graduated,70,Humanitarian Aid,Delaware
7601,45+,2.0,Expats,Graduated,50,Humanitarian Aid,Delaware
7602,18-24,1.0,Expats,No Degree,20,Humanitarian Aid,Delaware
7603,25-44,1.0,Expats,No Degree,40,Humanitarian Aid,Delaware
7604,45+,1.0,Expats,No Degree,20,Humanitarian Aid,Delaware
7605,18-24,2.0,Expats,No Degree,20,Humanitarian Aid,Delaware
7606,25-44,2.0,Expats,No Degree,20,Humanitarian Aid,Delaware
7607,45+,2.0,Expats,No Degree,20,Humanitarian Aid,Delaware
7608,18-24,1.0,Expats,High School,20,Humanitarian Aid,Delaware
7609,25-44,1.0,Expats,High School,20,Humanitarian Aid,Delaware
7610,45+,1.0,Expats,High School,20,Humanitarian Aid,Delaware
7611,18-24,2.0,Expats,High School,20,Humanitarian Aid,Delaware
7612,25-44,2.0,Expats,High School,30,Humanitarian Aid,Delaware
7613,45+,2.0,Expats,High School,20,Humanitarian Aid,Delaware
7614,18-24,1.0,Locals,Graduated,20,Humanitarian Aid,Delaware
7615,25-44,1.0,Locals,Graduated,100,Humanitarian Aid,Delaware
7616,45+,1.0,Locals,Graduated,270,Humanitarian Aid,Delaware
7617,18-24,2.0,Locals,Graduated,20,Humanitarian Aid,Delaware
7618,25-44,2.0,Locals,Graduated,270,Humanitarian Aid,Delaware
7619,45+,2.0,Locals,Graduated,460,Humanitarian Aid,Delaware
7620,18-24,1.0,Locals,No Degree,20,Humanitarian Aid,Delaware
7621,25-44,1.0,Locals,No Degree,30,Humanitarian Aid,Delaware
7622,45+,1.0,Locals,No Degree,160,Humanitarian Aid,Delaware
7623,18-24,2.0,Locals,No Degree,20,Humanitarian Aid,Delaware
7624,25-44,2.0,Locals,No Degree,50,Humanitarian Aid,Delaware
7625,45+,2.0,Locals,No Degree,180,Humanitarian Aid,Delaware
7626,18-24,1.0,Locals,High School,30,Humanitarian Aid,Delaware
7627,25-44,1.0,Locals,High School,90,Humanitarian Aid,Delaware
7628,45+,1.0,Locals,High School,160,Humanitarian Aid,Delaware
7629,18-24,2.0,Locals,High School,50,Humanitarian Aid,Delaware
7630,25-44,2.0,Locals,High School,90,Humanitarian Aid,Delaware
7631,45+,2.0,Locals,High School,230,Humanitarian Aid,Delaware
7632,18-24,1.0,Expats,Graduated,20,Humanitarian Aid,District of Columbia
7633,25-44,1.0,Expats,Graduated,180,Humanitarian Aid,District of Columbia
7634,45+,1.0,Expats,Graduated,120,Humanitarian Aid,District of Columbia
7635,18-24,2.0,Expats,Graduated,40,Humanitarian Aid,District of Columbia
7636,25-44,2.0,Expats,Graduated,250,Humanitarian Aid,District of Columbia
7637,45+,2.0,Expats,Graduated,40,Humanitarian Aid,District of Columbia
7638,18-24,1.0,Expats,No Degree,20,Humanitarian Aid,District of Columbia
7639,25-44,1.0,Expats,No Degree,70,Humanitarian Aid,District of Columbia
7640,45+,1.0,Expats,No Degree,60,Humanitarian Aid,District of Columbia
7641,18-24,2.0,Expats,No Degree,20,Humanitarian Aid,District of Columbia
7642,25-44,2.0,Expats,No Degree,40,Humanitarian Aid,District of Columbia
7643,45+,2.0,Expats,No Degree,30,Humanitarian Aid,District of Columbia
7644,18-24,1.0,Expats,High School,20,Humanitarian Aid,District of Columbia
7645,25-44,1.0,Expats,High School,30,Humanitarian Aid,District of Columbia
7646,45+,1.0,Expats,High School,20,Humanitarian Aid,District of Columbia
7647,18-24,2.0,Expats,High School,40,Humanitarian Aid,District of Columbia
7648,25-44,2.0,Expats,High School,70,Humanitarian Aid,District of Columbia
7649,45+,2.0,Expats,High School,30,Humanitarian Aid,District of Columbia
7650,18-24,1.0,Locals,Graduated,20,Humanitarian Aid,District of Columbia
7651,25-44,1.0,Locals,Graduated,300,Humanitarian Aid,District of Columbia
7652,45+,1.0,Locals,Graduated,260,Humanitarian Aid,District of Columbia
7653,18-24,2.0,Locals,Graduated,110,Humanitarian Aid,District of Columbia
7654,25-44,2.0,Locals,Graduated,730,Humanitarian Aid,District of Columbia
7655,45+,2.0,Locals,Graduated,380,Humanitarian Aid,District of Columbia
7656,18-24,1.0,Locals,No Degree,20,Humanitarian Aid,District of Columbia
7657,25-44,1.0,Locals,No Degree,60,Humanitarian Aid,District of Columbia
7658,45+,1.0,Locals,No Degree,60,Humanitarian Aid,District of Columbia
7659,18-24,2.0,Locals,No Degree,20,Humanitarian Aid,District of Columbia
7660,25-44,2.0,Locals,No Degree,90,Humanitarian Aid,District of Columbia
7661,45+,2.0,Locals,No Degree,130,Humanitarian Aid,District of Columbia
7662,18-24,1.0,Locals,High School,30,Humanitarian Aid,District of Columbia
7663,25-44,1.0,Locals,High School,100,Humanitarian Aid,District of Columbia
7664,45+,1.0,Locals,High School,80,Humanitarian Aid,District of Columbia
7665,18-24,2.0,Locals,High School,80,Humanitarian Aid,District of Columbia
7666,25-44,2.0,Locals,High School,130,Humanitarian Aid,District of Columbia
7667,45+,2.0,Locals,High School,110,Humanitarian Aid,District of Columbia
7668,18-24,1.0,Expats,Graduated,520,Humanitarian Aid,Florida
7669,25-44,1.0,Expats,Graduated,3600,Humanitarian Aid,Florida
7670,45+,1.0,Expats,Graduated,2700,Humanitarian Aid,Florida
7671,18-24,2.0,Expats,Graduated,420,Humanitarian Aid,Florida
7672,25-44,2.0,Expats,Graduated,3700,Humanitarian Aid,Florida
7673,45+,2.0,Expats,Graduated,3300,Humanitarian Aid,Florida
7674,18-24,1.0,Expats,No Degree,280,Humanitarian Aid,Florida
7675,25-44,1.0,Expats,No Degree,1300,Humanitarian Aid,Florida
7676,45+,1.0,Expats,No Degree,1400,Humanitarian Aid,Florida
7677,18-24,2.0,Expats,No Degree,230,Humanitarian Aid,Florida
7678,25-44,2.0,Expats,No Degree,1300,Humanitarian Aid,Florida
7679,45+,2.0,Expats,No Degree,1900,Humanitarian Aid,Florida
7680,18-24,1.0,Expats,High School,470,Humanitarian Aid,Florida
7681,25-44,1.0,Expats,High School,1400,Humanitarian Aid,Florida
7682,45+,1.0,Expats,High School,830,Humanitarian Aid,Florida
7683,18-24,2.0,Expats,High School,390,Humanitarian Aid,Florida
7684,25-44,2.0,Expats,High School,1300,Humanitarian Aid,Florida
7685,45+,2.0,Expats,High School,1200,Humanitarian Aid,Florida
7686,18-24,1.0,Locals,Graduated,640,Humanitarian Aid,Florida
7687,25-44,1.0,Locals,Graduated,3700,Humanitarian Aid,Florida
7688,45+,1.0,Locals,Graduated,8300,Humanitarian Aid,Florida
7689,18-24,2.0,Locals,Graduated,730,Humanitarian Aid,Florida
7690,25-44,2.0,Locals,Graduated,7200,Humanitarian Aid,Florida
7691,45+,2.0,Locals,Graduated,13000,Humanitarian Aid,Florida
7692,18-24,1.0,Locals,No Degree,280,Humanitarian Aid,Florida
7693,25-44,1.0,Locals,No Degree,860,Humanitarian Aid,Florida
7694,45+,1.0,Locals,No Degree,3100,Humanitarian Aid,Florida
7695,18-24,2.0,Locals,No Degree,360,Humanitarian Aid,Florida
7696,25-44,2.0,Locals,No Degree,1400,Humanitarian Aid,Florida
7697,45+,2.0,Locals,No Degree,4600,Humanitarian Aid,Florida
7698,18-24,1.0,Locals,High School,820,Humanitarian Aid,Florida
7699,25-44,1.0,Locals,High School,2000,Humanitarian Aid,Florida
7700,45+,1.0,Locals,High School,3800,Humanitarian Aid,Florida
7701,18-24,2.0,Locals,High School,1000,Humanitarian Aid,Florida
7702,25-44,2.0,Locals,High School,3500,Humanitarian Aid,Florida
7703,45+,2.0,Locals,High School,6700,Humanitarian Aid,Florida
7704,18-24,1.0,Expats,Graduated,100,Humanitarian Aid,Georgia
7705,25-44,1.0,Expats,Graduated,700,Humanitarian Aid,Georgia
7706,45+,1.0,Expats,Graduated,450,Humanitarian Aid,Georgia
7707,18-24,2.0,Expats,Graduated,70,Humanitarian Aid,Georgia
7708,25-44,2.0,Expats,Graduated,880,Humanitarian Aid,Georgia
7709,45+,2.0,Expats,Graduated,570,Humanitarian Aid,Georgia
7710,18-24,1.0,Expats,No Degree,60,Humanitarian Aid,Georgia
7711,25-44,1.0,Expats,No Degree,350,Humanitarian Aid,Georgia
7712,45+,1.0,Expats,No Degree,210,Humanitarian Aid,Georgia
7713,18-24,2.0,Expats,No Degree,40,Humanitarian Aid,Georgia
7714,25-44,2.0,Expats,No Degree,370,Humanitarian Aid,Georgia
7715,45+,2.0,Expats,No Degree,320,Humanitarian Aid,Georgia
7716,18-24,1.0,Expats,High School,110,Humanitarian Aid,Georgia
7717,25-44,1.0,Expats,High School,270,Humanitarian Aid,Georgia
7718,45+,1.0,Expats,High School,140,Humanitarian Aid,Georgia
7719,18-24,2.0,Expats,High School,100,Humanitarian Aid,Georgia
7720,25-44,2.0,Expats,High School,310,Humanitarian Aid,Georgia
7721,45+,2.0,Expats,High School,190,Humanitarian Aid,Georgia
7722,18-24,1.0,Locals,Graduated,280,Humanitarian Aid,Georgia
7723,25-44,1.0,Locals,Graduated,1900,Humanitarian Aid,Georgia
7724,45+,1.0,Locals,Graduated,3800,Humanitarian Aid,Georgia
7725,18-24,2.0,Locals,Graduated,490,Humanitarian Aid,Georgia
7726,25-44,2.0,Locals,Graduated,5600,Humanitarian Aid,Georgia
7727,45+,2.0,Locals,Graduated,7600,Humanitarian Aid,Georgia
